指標名,バス停,,,,,注：NAVITIMEの検索区分ではなく、緯度経度情報をもとに位置情報を掲載。,,,,,,,,
出典,NAVITIME,,,,,例：『東京駅〔八重洲南口〕』は中央区の一覧に掲載されているが、バス停の位置は千代田区。,,,,,,,,
年次,2021/2/2取得,,,,,　　『角筈二丁目バス停』は新宿区の一覧に掲載されているが、バス停の位置は渋谷区。,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,　　『駒場リサーチキャンパス』は渋谷区駒場４丁目と掲載されているが誤りで、目黒区。,,,,,,,,
備考,路線ごとに1データあるので、単純な駅数が知りたい場合は「1÷路線数」を合計,,,,,,,,,,,,,
,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,路線数,1÷路線数,事業者,路線名,方面①,方面①/URL,方面②,方面②/URL
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１丁目８－２　,35.682634,139.770024,東京駅八重洲北口〔鉄鋼ビル〕,4,0.25 ,２３区内エリア-羽田空港(東京),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062655/00018043/0/,,
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１丁目８－２　,35.682634,139.770024,東京駅八重洲北口〔鉄鋼ビル〕,4,0.25 ,浅草・秋葉原・東京・銀座-羽田空港〔早朝〕,[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062655/00018073/0/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,秋２６,[都営バス],葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016409/00004254/0/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,茶５１(駒込駅南口-秋葉原駅前),[都営バス],駒込駅南口方面,https://www.navitime.co.jp/diagram/bus/00016409/00004261/0/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京-千葉/マイタウン・ダイレクトバス〔新浦安〕,[高速バス],日の出七丁目方面,https://www.navitime.co.jp/diagram/bus/00016409/00009082/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,２３区内エリア-羽田空港(お台場・浅草),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00016409/00018040/0/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,浅草・秋葉原・東京・銀座-羽田空港〔早朝〕,[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00016409/00018073/0/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京-岩手/遠野・釜石号,[高速バス],釜石駅前方面,https://www.navitime.co.jp/diagram/bus/00016409/00019704/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京・埼玉-山形/夕陽,[高速バス],庄内町余目駅前/酒田庄交バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00016409/00019837/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京-群馬/秋葉原・新宿・池袋-高崎・前橋,[高速バス],高崎駅東口/前橋駅南口方面,https://www.navitime.co.jp/diagram/bus/00016409/00020055/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京・埼玉・群馬-富山・石川/秋葉原-新宿-金沢,[高速バス],富山駅前/金沢駅前〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00016409/00020228/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京-大阪/東京特急ニュースター号,[高速バス],京都駅八条口/大阪駅前〔桜橋口ＪＲ線高架下〕方面,https://www.navitime.co.jp/diagram/bus/00016409/00020280/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京-茨城・栃木/秋葉原-笠間・益子,[高速バス],笠間駅前/益子駅方面,https://www.navitime.co.jp/diagram/bus/00016409/00020283/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,東京-山梨/秋葉原-富士急ハイランド・河口湖,[高速バス],河口湖駅方面,https://www.navitime.co.jp/diagram/bus/00016409/00020506/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,川越・東京-京都・大阪〔高速バス〕,[イーグルバス],大阪梅田〔プラザモータープール〕方面,https://www.navitime.co.jp/diagram/bus/00016409/00057000/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,TDR・秋葉原-京都・大阪・兵庫〔高速バス〕,[神姫観光バス],姫路駅［南口］方面,https://www.navitime.co.jp/diagram/bus/00016409/00057204/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,首都圏-岡山・広島,[ジャムジャムライナー(高速バス)],広島駅〔南口〕方面,https://www.navitime.co.jp/diagram/bus/00016409/00047792/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,首都圏-名古屋〔東岡崎駅経由〕,[さくら高速バス(高速バス)],金山駅北口方面,https://www.navitime.co.jp/diagram/bus/00016409/00047891/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,首都圏-京阪神,[さくら高速バス(高速バス)],難波（大阪府）方面,https://www.navitime.co.jp/diagram/bus/00016409/00047894/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,ＶＩＰライナー１・２便,[ＶＩＰライナー(高速バス)],ＶＩＰラウンジなんば方面,https://www.navitime.co.jp/diagram/bus/00016409/00048056/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,ＶＩＰライナー名古屋３便〔埼玉経由〕,[ＶＩＰライナー(高速バス)],ＶＩＰラウンジ東京駅八重洲北口方面,https://www.navitime.co.jp/diagram/bus/00016409/00048069/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,ＶＩＰライナー河口湖便,[ＶＩＰライナー(高速バス)],河口湖クラフトパーク方面,https://www.navitime.co.jp/diagram/bus/00016409/00048075/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,秋葉原ルート,[風ぐるま(千代田区)],千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016409/00052822/1/,,
千代田区,神田花岡町,-,東京都千代田区神田花岡町,35.698951,139.773624,秋葉原駅前,22,0.05 ,銚子-成田-京都-なんば〔なんば行〕,[高速バス],京都駅八条口/湊町バスターミナル〔ＯＣＡＴ〕方面,https://www.navitime.co.jp/diagram/bus/00016409/00055339/1/,,
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋３丁目６－７　,35.70166,139.746259,飯田橋駅前,3,0.33 ,飯６４(小滝橋車庫前-九段下),[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016451/00004321/1/,,
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋３丁目６－７　,35.70166,139.746259,飯田橋駅前,3,0.33 ,飯６４(九段下-小滝橋車庫前),[都営バス],小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016451/00004376/0/,,
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋３丁目６－７　,35.70166,139.746259,飯田橋駅前,3,0.33 ,富士見・神保町ルート,[風ぐるま(千代田区)],いきいきプラザ一番町/御茶ノ水駅前方面,https://www.navitime.co.jp/diagram/bus/00016451/00052824/1/,,
千代田区,飯田橋２丁目,-,東京都千代田区飯田橋２丁目８－４　,35.699559,139.748893,飯田橋一丁目,2,0.50 ,飯６４(小滝橋車庫前-九段下),[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016453/00004321/1/,,
千代田区,飯田橋２丁目,-,東京都千代田区飯田橋２丁目８－４　,35.699559,139.748893,飯田橋一丁目,2,0.50 ,飯６４(九段下-小滝橋車庫前),[都営バス],小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016453/00004376/0/,,
千代田区,五番町,-,東京都千代田区五番町,35.690538,139.735735,市ヶ谷駅前,3,0.33 ,橋６３,[都営バス],新橋駅前方面,https://www.navitime.co.jp/diagram/bus/00016468/00004218/1/,小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016468/00004218/0/
千代田区,五番町,-,東京都千代田区五番町,35.690538,139.735735,市ヶ谷駅前,3,0.33 ,高７１,[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016468/00004323/1/,高田馬場駅前方面,https://www.navitime.co.jp/diagram/bus/00016468/00004323/0/
千代田区,五番町,-,東京都千代田区五番町,35.690538,139.735735,市ヶ谷駅前,3,0.33 ,麹町ルート,[風ぐるま(千代田区)],千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016468/00052821/0/,,
千代田区,岩本町３丁目,-,東京都千代田区岩本町３丁目１０　,35.695701,139.776423,岩本町駅前,1,1.00 ,秋２６,[都営バス],葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016495/00004254/0/,,
千代田区,岩本町１丁目,-,東京都千代田区岩本町１丁目５－８　,35.692273,139.777219,岩本町一丁目,2,0.50 ,秋２６,[都営バス],秋葉原駅前方面,https://www.navitime.co.jp/diagram/bus/00016496/00004254/1/,,
千代田区,岩本町１丁目,-,東京都千代田区岩本町１丁目５－８　,35.692273,139.777219,岩本町一丁目,2,0.50 ,内神田ルート,[風ぐるま(千代田区)],千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016496/00052823/1/,,
千代田区,内神田１丁目,-,東京都千代田区内神田１丁目１３－７　,35.691409,139.764906,内神田一丁目,1,1.00 ,東４３,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016509/00004189/1/,,
千代田区,内幸町２丁目,-,東京都千代田区内幸町２丁目２－２先　,35.670331,139.755572,内幸町,2,0.50 ,橋６３,[都営バス],新橋駅前方面,https://www.navitime.co.jp/diagram/bus/00016510/00004218/1/,小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016510/00004218/0/
千代田区,内幸町２丁目,-,東京都千代田区内幸町２丁目２－２先　,35.670331,139.755572,内幸町,2,0.50 ,東98,[東急バス],等々力操車所方面,https://www.navitime.co.jp/diagram/bus/00016510/00005517/1/,東京駅丸の内南口方面,https://www.navitime.co.jp/diagram/bus/00016510/00005517/0/
千代田区,大手町１丁目,大丸有,東京都千代田区大手町１丁目１　,35.685989,139.763364,大手町(東京都),1,1.00 ,東４３,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016603/00004189/1/,荒川土手方面,https://www.navitime.co.jp/diagram/bus/00016603/00004189/0/
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台２丁目　,35.700047,139.763528,御茶ノ水駅前,4,0.25 ,東４３,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016633/00004189/1/,荒川土手方面,https://www.navitime.co.jp/diagram/bus/00016633/00004189/0/
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台２丁目　,35.700047,139.763528,御茶ノ水駅前,4,0.25 ,茶５１(駒込駅南口-秋葉原駅前),[都営バス],秋葉原駅前方面,https://www.navitime.co.jp/diagram/bus/00016633/00004261/1/,駒込駅南口方面,https://www.navitime.co.jp/diagram/bus/00016633/00004261/0/
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台２丁目　,35.700047,139.763528,御茶ノ水駅前,4,0.25 ,学０７,[都営バス],東大構内方面,https://www.navitime.co.jp/diagram/bus/00016633/00004395/0/,,
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台２丁目　,35.700047,139.763528,御茶ノ水駅前,4,0.25 ,富士見・神保町ルート,[風ぐるま(千代田区)],千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016633/00052824/1/,,
千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関３丁目２　,35.673493,139.749312,霞が関(東京都),1,1.00 ,橋６３,[都営バス],新橋駅前方面,https://www.navitime.co.jp/diagram/bus/00016660/00004218/1/,小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016660/00004218/0/
千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２丁目１２－４　,35.692823,139.771259,神田駅前,2,0.50 ,秋２６,[都営バス],秋葉原駅前方面,https://www.navitime.co.jp/diagram/bus/00016716/00004254/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016716/00004254/0/
千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町２丁目１２－４　,35.692823,139.771259,神田駅前,2,0.50 ,Ｓ-１,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016716/00004353/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016716/00004353/0/
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町３丁目１８　,35.693111,139.761534,神田錦町,2,0.50 ,東４３,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016717/00004189/1/,荒川土手方面,https://www.navitime.co.jp/diagram/bus/00016717/00004189/0/
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町３丁目１８　,35.693111,139.761534,神田錦町,2,0.50 ,内神田ルート,[風ぐるま(千代田区)],千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016717/00052823/1/,,
千代田区,大手町１丁目,大丸有,東京都千代田区大手町１丁目１－１　,35.687979,139.763938,神田橋(東京都),1,1.00 ,東４３,[都営バス],東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016718/00004189/1/,荒川土手方面,https://www.navitime.co.jp/diagram/bus/00016718/00004189/0/
千代田区,九段南２丁目,-,東京都千代田区九段南２丁目１　,35.694074,139.745607,九段上,2,0.50 ,高７１,[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016782/00004323/1/,高田馬場駅前方面,https://www.navitime.co.jp/diagram/bus/00016782/00004323/0/
千代田区,九段南２丁目,-,東京都千代田区九段南２丁目１　,35.694074,139.745607,九段上,2,0.50 ,麹町ルート,[風ぐるま(千代田区)],四谷駅前方面,https://www.navitime.co.jp/diagram/bus/00016782/00052821/1/,,
千代田区,九段南１丁目,-,東京都千代田区九段南１丁目４－５　,35.695378,139.752336,九段下,4,0.25 ,高７１,[都営バス],高田馬場駅前方面,https://www.navitime.co.jp/diagram/bus/00016783/00004323/0/,,
千代田区,九段南１丁目,-,東京都千代田区九段南１丁目４－５　,35.695378,139.752336,九段下,4,0.25 ,飯６４(九段下-小滝橋車庫前),[都営バス],小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016783/00004376/0/,,
千代田区,九段南１丁目,-,東京都千代田区九段南１丁目４－５　,35.695378,139.752336,九段下,4,0.25 ,秋葉原ルート,[風ぐるま(千代田区)],千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016783/00052822/1/,,
千代田区,九段南１丁目,-,東京都千代田区九段南１丁目４－５　,35.695378,139.752336,九段下,4,0.25 ,内神田ルート,[風ぐるま(千代田区)],千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016783/00052823/1/,,
千代田区,九段北３丁目,-,東京都千代田区九段北３丁目８－８－１３　,35.693109,139.742886,九段三丁目,1,1.00 ,高７１,[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016784/00004323/1/,高田馬場駅前方面,https://www.navitime.co.jp/diagram/bus/00016784/00004323/0/
千代田区,霞が関２丁目,虎ノ門広域,東京都千代田区霞が関２丁目１,35.677421,139.751965,警視庁前,1,1.00 ,都０３,[都営バス],晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00016797/00004293/1/,四谷駅方面,https://www.navitime.co.jp/diagram/bus/00016797/00004293/0/
千代田区,麹町２丁目,-,東京都千代田区麹町２丁目－３－１１,35.684172,139.740276,麹町二丁目,3,0.33 ,宿７５,[都営バス],三宅坂方面,https://www.navitime.co.jp/diagram/bus/00016817/00004146/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00016817/00004146/0/
千代田区,麹町２丁目,-,東京都千代田区麹町２丁目－３－１１,35.684172,139.740276,麹町二丁目,3,0.33 ,都０３,[都営バス],晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00016817/00004293/1/,四谷駅方面,https://www.navitime.co.jp/diagram/bus/00016817/00004293/0/
千代田区,麹町２丁目,-,東京都千代田区麹町２丁目－３－１１,35.684172,139.740276,麹町二丁目,3,0.33 ,麹町ルート,[風ぐるま(千代田区)],四谷駅前方面,https://www.navitime.co.jp/diagram/bus/00016817/00052821/1/,,
千代田区,麹町３丁目,-,東京都千代田区麹町３丁目２先　,35.683969,139.737866,麹町四丁目,4,0.25 ,宿７５,[都営バス],三宅坂方面,https://www.navitime.co.jp/diagram/bus/00016818/00004146/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00016818/00004146/0/
千代田区,麹町３丁目,-,東京都千代田区麹町３丁目２先　,35.683969,139.737866,麹町四丁目,4,0.25 ,橋６３,[都営バス],新橋駅前方面,https://www.navitime.co.jp/diagram/bus/00016818/00004218/1/,小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016818/00004218/0/
千代田区,麹町３丁目,-,東京都千代田区麹町３丁目２先　,35.683969,139.737866,麹町四丁目,4,0.25 ,都０３,[都営バス],晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00016818/00004293/1/,四谷駅方面,https://www.navitime.co.jp/diagram/bus/00016818/00004293/0/
千代田区,麹町３丁目,-,東京都千代田区麹町３丁目２先　,35.683969,139.737866,麹町四丁目,4,0.25 ,麹町ルート,[風ぐるま(千代田区)],四谷駅前方面,https://www.navitime.co.jp/diagram/bus/00016818/00052821/1/,千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016818/00052821/0/
千代田区,麹町５丁目,-,東京都千代田区麹町５丁目－４－１１,35.684501,139.733889,麹町五丁目,3,0.33 ,宿７５,[都営バス],三宅坂方面,https://www.navitime.co.jp/diagram/bus/00016819/00004146/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00016819/00004146/0/
千代田区,麹町５丁目,-,東京都千代田区麹町５丁目－４－１１,35.684501,139.733889,麹町五丁目,3,0.33 ,都０３,[都営バス],晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00016819/00004293/1/,四谷駅方面,https://www.navitime.co.jp/diagram/bus/00016819/00004293/0/
千代田区,麹町５丁目,-,東京都千代田区麹町５丁目－４－１１,35.684501,139.733889,麹町五丁目,3,0.33 ,麹町ルート,[風ぐるま(千代田区)],四谷駅前方面,https://www.navitime.co.jp/diagram/bus/00016819/00052821/1/,千代田区役所方面,https://www.navitime.co.jp/diagram/bus/00016819/00052821/0/
千代田区,永田町１丁目,赤坂,東京都千代田区永田町１丁目１０－１０１　,35.677711,139.744357,国会議事堂前〔都営バス〕,1,1.00 ,橋６３,[都営バス],新橋駅前方面,https://www.navitime.co.jp/diagram/bus/00016858/00004218/1/,小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016858/00004218/0/
千代田区,大手町２丁目,大丸有,東京都千代田区大手町２丁目６　,35.683977,139.769276,呉服橋,4,0.25 ,東２０,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016885/00004183/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016885/00004183/0/
千代田区,大手町２丁目,大丸有,東京都千代田区大手町２丁目６　,35.683977,139.769276,呉服橋,4,0.25 ,東２２,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00016885/00004184/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00016885/00004184/0/
千代田区,大手町２丁目,大丸有,東京都千代田区大手町２丁目６　,35.683977,139.769276,呉服橋,4,0.25 ,メトロリンク日本橋,[日の丸自動車],ＪＲ新日本橋駅［中外製薬前］/東京駅八重洲口方面,https://www.navitime.co.jp/diagram/bus/00016885/00050881/1/,,
千代田区,大手町２丁目,大丸有,東京都千代田区大手町２丁目６　,35.683977,139.769276,呉服橋,4,0.25 ,北循環〔中央区役所→浜町駅〕,[江戸バス(中央区)],浜町駅［明治座前］/水天宮前（中央区）方面,https://www.navitime.co.jp/diagram/bus/00016885/00052811/1/,,
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町１丁目５　,35.694881,139.758328,神保町,1,1.00 ,都０２乙(一ツ橋),[都営バス],一ツ橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00017063/00004289/1/,富坂上方面,https://www.navitime.co.jp/diagram/bus/00017063/00004289/0/
