指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2021/2/15取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2019年度：889件、2020年度：1,315件）",,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,URL
渋谷区,松涛１丁目,-,"東京都渋谷区松濤1-28-8

",35.659509,139.694202,平田薬局,https://byoinnavi.jp/pharm/201247
渋谷区,松涛２丁目,-,"東京都渋谷区松濤2-15-5 秀和松濤レジデンス106号

",35.658319,139.691580,松濤薬局,https://byoinnavi.jp/pharm/271537
渋谷区,上原１丁目,-,"東京都渋谷区上原1-33-14

",35.669281,139.680909,代々木上原駅前薬局,https://byoinnavi.jp/pharm/201139
渋谷区,上原１丁目,-,"東京都渋谷区上原1-35-3

",35.669548,139.682113,(有)上原堂薬局,https://byoinnavi.jp/pharm/201141
渋谷区,上原１丁目,-,"東京都渋谷区上原1-34-1

",35.669416,139.682129,慶応堂薬局,https://byoinnavi.jp/pharm/201140
渋谷区,上原１丁目,-,"東京都渋谷区上原1-17-7

",35.668960,139.682563,セイジョー薬局代々木上原南店,https://byoinnavi.jp/pharm/201138
渋谷区,上原２丁目,-,"東京都渋谷区上原2-43-7

",35.667267,139.681517,どらっぐぱぱす上原店,https://byoinnavi.jp/pharm/201142
渋谷区,上原３丁目,-,"東京都渋谷区上原3-23-1

",35.664227,139.677258,漢方薬の救仁堂,https://byoinnavi.jp/pharm/201144
品川区,上大崎２丁目,-,"東京都品川区上大崎2-15-14

",35.634024,139.716851,高木薬局,https://byoinnavi.jp/pharm/206265
品川区,上大崎２丁目,-,"東京都品川区上大崎2-26-5

",35.634136,139.714687,薬ヒグチ目黒駅前店,https://byoinnavi.jp/pharm/206267
品川区,上大崎２丁目,-,"東京都品川区上大崎2-16-9

",35.634092,139.715766,スズハル堂薬店,https://byoinnavi.jp/pharm/206266
品川区,上大崎２丁目,-,"東京都品川区上大崎2-13-32

",35.634408,139.717987,(株)一本堂 目黒店,https://byoinnavi.jp/pharm/206264
品川区,上大崎２丁目,-,"東京都品川区上大崎2-12-2

",35.634928,139.716574,ゆりの木薬局目黒店,https://byoinnavi.jp/pharm/206263
品川区,上大崎３丁目,-,"東京都品川区上大崎3-1-5目黒東口ビル1F

",35.633472,139.716923,葵薬局目黒駅前店,https://byoinnavi.jp/pharm/206268
品川区,上大崎３丁目,-,"東京都品川区上大崎3-3-5

",35.634003,139.718254,目黒調剤薬局,https://byoinnavi.jp/pharm/206269
新宿区,上落合１丁目,-,"東京都新宿区上落合1丁目13-5

",35.714778,139.692058,エムエム株式会社 こぐま薬局,https://byoinnavi.jp/pharm/205605
新宿区,上落合１丁目,-,"東京都新宿区上落合1-1-4

",35.714629,139.693227,ケイワ薬局 落合店(株)エスシーグループ,https://byoinnavi.jp/pharm/259861
新宿区,上落合１丁目,-,"東京都新宿区上落合1-30-18

",35.710982,139.691317,レジーナ薬局上落合店,https://byoinnavi.jp/pharm/205607
新宿区,上落合１丁目,-,"東京都新宿区上落合1-24-8

",35.713944,139.690403,昭和薬品,https://byoinnavi.jp/pharm/205606
新宿区,上落合２丁目,-,"東京都新宿区上落合2-18-9

",35.714531,139.687193,株式会社ファーマみらい 共創未来 中井駅前薬局,https://byoinnavi.jp/pharm/255591
新宿区,上落合２丁目,-,"東京都新宿区上落合2-25-3 伊藤ビル 1階

",35.711025,139.686896,株式会社日本メディケートプラン 上落合2丁目薬局,https://byoinnavi.jp/pharm/252983
新宿区,上落合２丁目,-,"東京都新宿区上落合2-18-12

",35.714556,139.687372,ミキ薬局中井店,https://byoinnavi.jp/pharm/205608
新宿区,上落合３丁目,-,"東京都新宿区上落合3-10-1

",35.710342,139.683608,ユニバーサルドラッグ落合店,https://byoinnavi.jp/pharm/205610
江東区,常盤２丁目,-,"東京都江東区常盤2-12-7

",35.685192,139.797871,高橋薬局,https://byoinnavi.jp/pharm/204188
港区,新橋１丁目,虎ノ門広域,"東京都港区新橋1-18-12 新橋一丁目ビル1階

",35.668296,139.756379,宮崎薬局,https://byoinnavi.jp/pharm/162541
港区,新橋１丁目,虎ノ門広域,"東京都港区新橋1-4-3芝ビル1F

",35.667833,139.759405,芝口薬局,https://byoinnavi.jp/pharm/162519
港区,新橋１丁目,虎ノ門広域,"東京都港区新橋1-17-2

",35.668425,139.757087,キリン堂薬局・新橋店,https://byoinnavi.jp/pharm/202605
港区,新橋２丁目,虎ノ門広域,"東京都港区新橋2-16-1 ニュー新橋ビル344

",35.666423,139.757358,バンビー薬局 ニュー新橋ビル店,https://byoinnavi.jp/pharm/162536
港区,新橋２丁目,虎ノ門広域,"東京都港区新橋2-16-1 ニュー新橋ビル345

",35.666423,139.757358,新橋調剤薬局,https://byoinnavi.jp/pharm/162521
港区,新橋２丁目,虎ノ門広域,"東京都港区新橋2-15-16 マクゲンビル1階

",35.666599,139.755896,あかひげ薬局,https://byoinnavi.jp/pharm/162508
港区,新橋２丁目,虎ノ門広域,"東京都港区新橋2-17-32

",35.666386,139.758281,ドラッグ・イン・キムラヤ新橋日比谷口店,https://byoinnavi.jp/pharm/202608
港区,新橋２丁目,虎ノ門広域,"東京都港区新橋2-7-1

",35.667418,139.757650,マツモトキヨシ 新橋駅前店,https://byoinnavi.jp/pharm/202609
港区,新橋２丁目,虎ノ門広域,"東京都港区新橋2-16-1

",35.666423,139.757358,飛竜薬房,https://byoinnavi.jp/pharm/202606
港区,新橋２丁目,虎ノ門広域,"東京都港区新橋2-16-1-140

",35.666423,139.757358,フタバ薬品,https://byoinnavi.jp/pharm/202607
港区,新橋３丁目,虎ノ門広域,"東京都港区新橋3-2-4 MKプレイス1階

",35.666327,139.754603,たんぽぽ薬局 新橋店,https://byoinnavi.jp/pharm/263463
港区,新橋３丁目,虎ノ門広域,"東京都港区新橋3-19-2

",35.665063,139.757573,バンビー薬局,https://byoinnavi.jp/pharm/162535
港区,新橋４丁目,虎ノ門広域,"東京都港区新橋4-18-2

",35.664625,139.757376,フジドラッグ,https://byoinnavi.jp/pharm/162539
港区,新橋４丁目,虎ノ門広域,"東京都港区新橋4-26-4

",35.664095,139.755496,メディスンショップジャパン(株),https://byoinnavi.jp/pharm/202611
港区,新橋５丁目,虎ノ門広域,"東京都港区新橋5-14-10 新橋スクエアビル8階

",35.661954,139.756111,みらい薬局,https://byoinnavi.jp/pharm/162542
港区,新橋５丁目,虎ノ門広域,"東京都港区新橋5-29-3

",35.662522,139.755850,カネコ薬局,https://byoinnavi.jp/pharm/162511
港区,新橋６丁目,虎ノ門広域,"東京都港区新橋6-14-7

",35.661842,139.753024,れんが通り薬局,https://byoinnavi.jp/pharm/162547
港区,新橋６丁目,虎ノ門広域,"東京都港区新橋6-2-6

",35.662275,139.752974,大黒堂薬局,https://byoinnavi.jp/pharm/162525
江東区,新砂３丁目,-,"東京都江東区新砂3-4-31 南砂町ショッピングセンターSUNAMO

",35.665045,139.835112,トモズ 南砂町SUNAMO店,https://byoinnavi.jp/pharm/254893
江東区,新砂３丁目,-,"東京都江東区新砂3-3-53

",35.667979,139.831506,新砂薬局,https://byoinnavi.jp/pharm/204298
新宿区,新宿１丁目,-,"東京都新宿区新宿1-8-1

",35.688640,139.711732,マミー薬局新宿御苑店,https://byoinnavi.jp/pharm/205743
新宿区,新宿１丁目,-,"東京都新宿区新宿1-19-6

",35.689587,139.712421,薬ヒグチ新宿御苑前店,https://byoinnavi.jp/pharm/205742
新宿区,新宿２丁目,-,"東京都新宿区新宿2-4-1 第22宮廷マンション108

",35.688749,139.708282,アーク薬局 新宿御苑店,https://byoinnavi.jp/pharm/264152
新宿区,新宿２丁目,-,"東京都新宿区新宿2-5-10 成信ﾋﾞﾙ1F

",35.689587,139.707056,トモズ 新宿二丁目店,https://byoinnavi.jp/pharm/254887
新宿区,新宿２丁目,-,"東京都新宿区新宿2-12-4

",35.690609,139.707356,みらくる薬局 新宿三丁目店,https://byoinnavi.jp/pharm/272908
新宿区,新宿２丁目,-,"東京都新宿区新宿2-15-27

",35.690859,139.709865,新宿ヒカリ薬局,https://byoinnavi.jp/pharm/205747
新宿区,新宿２丁目,-,"東京都新宿区新宿2-12-17

",35.690321,139.707980,一番薬店,https://byoinnavi.jp/pharm/205745
新宿区,新宿２丁目,-,"東京都新宿区新宿2-15-1

",35.690447,139.709869,つばさ薬局新宿店,https://byoinnavi.jp/pharm/205746
新宿区,新宿２丁目,-,"東京都新宿区新宿2-11-2

",35.690126,139.707666,エアロ調剤薬局,https://byoinnavi.jp/pharm/205744
新宿区,新宿３丁目,-,"東京都新宿区新宿三丁目32番8号 新宿中央口ビル2階

",35.690337,139.704221,新宿3丁目薬局,https://byoinnavi.jp/pharm/205764
新宿区,新宿３丁目,-,"東京都新宿区新宿3-32-10

",35.690062,139.704022,新宿鈴井薬局,https://byoinnavi.jp/pharm/205763
新宿区,新宿３丁目,-,"東京都新宿区新宿3-29-13

",35.691533,139.702945,OSドラッグ新宿店,https://byoinnavi.jp/pharm/205761
新宿区,新宿３丁目,-,"東京都新宿区新宿3-3-9

",35.690530,139.706110,いまくま薬局,https://byoinnavi.jp/pharm/205762
新宿区,新宿３丁目,-,"東京都新宿区新宿3-26-14

",35.691797,139.702360,サンドラッグ新宿東口店,https://byoinnavi.jp/pharm/205759
新宿区,新宿３丁目,-,"東京都新宿区新宿3-28-1

",35.690783,139.703230,蓬莱薬品,https://byoinnavi.jp/pharm/205760
新宿区,新宿３丁目,-,"東京都新宿区新宿3-23-12

",35.693381,139.701140,ミネ薬品新宿東口店,https://byoinnavi.jp/pharm/205757
新宿区,新宿３丁目,-,"東京都新宿区新宿3-23-4

",35.693048,139.700581,あかひげ薬局新宿店,https://byoinnavi.jp/pharm/205758
新宿区,新宿３丁目,-,"東京都新宿区新宿3-22-6

",35.693194,139.701326,マツモトキヨシ 新宿東口店,https://byoinnavi.jp/pharm/205756
新宿区,新宿３丁目,-,"東京都新宿区新宿3-22-11

",35.693262,139.701688,龍生堂薬局新宿中央店,https://byoinnavi.jp/pharm/205755
新宿区,新宿３丁目,-,"東京都新宿区新宿3-17-7

",35.692247,139.703023,セイセイドー紀伊國屋店,https://byoinnavi.jp/pharm/205753
新宿区,新宿３丁目,-,"東京都新宿区新宿3-21-6

",35.693062,139.702293,龍生堂薬局新宿店,https://byoinnavi.jp/pharm/205754
新宿区,新宿３丁目,-,"東京都新宿区新宿3-17-3

",35.691746,139.703400,マツモトキヨシ新宿三丁目店,https://byoinnavi.jp/pharm/205752
新宿区,新宿３丁目,-,"東京都新宿区新宿3-14-22

",35.692300,139.705483,ミネ薬品新宿明治通店,https://byoinnavi.jp/pharm/205751
新宿区,新宿３丁目,-,"東京都新宿区新宿3-12-7

",35.692046,139.706306,漢方の氣生,https://byoinnavi.jp/pharm/205750
新宿区,新宿３丁目,-,"東京都新宿区新宿3-11-6

",35.691924,139.706444,アポロ薬局 新宿店,https://byoinnavi.jp/pharm/205749
新宿区,新宿３丁目,-,"東京都新宿区新宿3-11-10

",35.691841,139.706620,メディカル・アート・ハウス,https://byoinnavi.jp/pharm/205748
新宿区,新宿４丁目,-,"東京都新宿区新宿4-4-1

",35.687978,139.703126,一心堂薬局新宿店,https://byoinnavi.jp/pharm/205765
新宿区,新宿５丁目,-,"東京都新宿区新宿5-18-8

",35.694640,139.705676,みすず薬局,https://byoinnavi.jp/pharm/205767
新宿区,新宿５丁目,-,"東京都新宿区新宿5-3-4

",35.691814,139.710825,ナチュニックライフ(株),https://byoinnavi.jp/pharm/205768
新宿区,新宿５丁目,-,"東京都新宿区新宿5-11-4

",35.692166,139.707743,龍生堂薬局東新宿店,https://byoinnavi.jp/pharm/205766
新宿区,新宿７丁目,-,"東京都新宿区新宿7-11-1

",35.697904,139.712574,(有)ナガノ薬局,https://byoinnavi.jp/pharm/205769
新宿区,新小川町,-,"東京都新宿区新小川町6-38

",35.707072,139.743026,アイ薬局,https://byoinnavi.jp/pharm/205741
中央区,新川１丁目,-,"東京都中央区新川1-8-15

",35.677586,139.783186,石倉商店,https://byoinnavi.jp/pharm/202258
中央区,新川２丁目,-,"東京都中央区新川2-22-6

",35.673882,139.782377,越前堀薬局プッシュ,https://byoinnavi.jp/pharm/202261
中央区,新川２丁目,-,"東京都中央区新川2-17-12Eビル1F

",35.674877,139.781918,越前堀薬局,https://byoinnavi.jp/pharm/202260
中央区,新川２丁目,-,"東京都中央区新川2-16-11

",35.675205,139.782687,新川調剤薬局,https://byoinnavi.jp/pharm/202259
中央区,新富１丁目,-,"東京都中央区新富1-19-5

",35.673132,139.775987,阪神薬局,https://byoinnavi.jp/pharm/202257
中央区,新富１丁目,-,"東京都中央区新富1-17-8

",35.671740,139.775262,ハコネ薬局,https://byoinnavi.jp/pharm/202256
中央区,新富２丁目,-,"東京都中央区新富2-14-5

",35.670729,139.774844,ヘルス薬局 新富店,https://byoinnavi.jp/pharm/255590
江東区,森下２丁目,-,"東京都江東区森下2-31-13

",35.689645,139.799661,高橋薬局森下店,https://byoinnavi.jp/pharm/204317
江東区,森下２丁目,-,"東京都江東区森下2-20-12

",35.688382,139.799636,(資)三森竜天堂薬局,https://byoinnavi.jp/pharm/204316
江東区,森下２丁目,-,"東京都江東区森下2-2-3

",35.687072,139.798562,長谷川薬局,https://byoinnavi.jp/pharm/204315
江東区,森下３丁目,-,"東京都江東区森下3-20-6

",35.688056,139.802671,アイセイ薬局 森下店,https://byoinnavi.jp/pharm/204318
江東区,森下４丁目,-,"東京都江東区森下4-23-9

",35.687757,139.804636,ひまり薬局 菊川店,https://byoinnavi.jp/pharm/260652
江東区,森下４丁目,-,"東京都江東区森下4-24-6

",35.688120,139.803922,ドラッグストアスギウラ,https://byoinnavi.jp/pharm/204321
江東区,森下４丁目,-,"東京都江東区森下4-11-8

",35.686343,139.806027,タカラ薬局森下,https://byoinnavi.jp/pharm/204319
江東区,森下４丁目,-,"東京都江東区森下4-2-6

",35.684578,139.804390,くすりの福太郎 森下4丁目店,https://byoinnavi.jp/pharm/204320
江東区,森下５丁目,-,"東京都江東区森下5-14-1

",35.686026,139.808761,ドラッグダイシン,https://byoinnavi.jp/pharm/204322
江東区,深川１丁目,-,"東京都江東区深川1-5-9

",35.676259,139.795565,深一調剤薬局,https://byoinnavi.jp/pharm/204324
江東区,深川１丁目,-,"東京都江東区深川1-5-4

",35.676332,139.795226,ケーアイファーマシー深川店,https://byoinnavi.jp/pharm/204323
江東区,深川２丁目,-,"東京都江東区深川2-6-1

",35.674662,139.796297,石澤薬局,https://byoinnavi.jp/pharm/204325
新宿区,神楽坂３丁目,-,"東京都新宿区神楽坂3-2-8

",35.701470,139.740414,(株)ドラッグ・オゾン 神楽坂店,https://byoinnavi.jp/pharm/205664
新宿区,神楽坂５丁目,-,"東京都新宿区神楽坂5-12-8

",35.702175,139.738539,くすりセイジョー神楽坂店,https://byoinnavi.jp/pharm/205666
渋谷区,神宮前１丁目,-,"東京都渋谷区神宮前1-19-14

",35.672144,139.703394,原宿サンキュードラッグ,https://byoinnavi.jp/pharm/201208
渋谷区,神宮前１丁目,-,"東京都渋谷区神宮前1-13-14

",35.669605,139.703803,アインズ&トルペ原宿クエスト店,https://byoinnavi.jp/pharm/201206
渋谷区,神宮前２丁目,-,"東京都渋谷区神宮前2-18-11 3F

",35.672262,139.709296,鈴薬局 神宮前店,https://byoinnavi.jp/pharm/201210
渋谷区,神宮前２丁目,-,"東京都渋谷区神宮前2-15-7

",35.673844,139.711048,神宮前薬局,https://byoinnavi.jp/pharm/201209
渋谷区,神宮前４丁目,-,"東京都渋谷区神宮前4-6-7

",35.668284,139.712097,原宿薬局,https://byoinnavi.jp/pharm/201213
渋谷区,神宮前４丁目,-,"東京都渋谷区神宮前4-11-6

",35.666688,139.710049,キリン堂薬局表参道店,https://byoinnavi.jp/pharm/201212
渋谷区,神宮前５丁目,-,"東京都渋谷区神宮前5-50-6

",35.663034,139.710032,薬ヒグチ青山店,https://byoinnavi.jp/pharm/201214
渋谷区,神宮前６丁目,-,"東京都渋谷区神宮前6-35-3コープオリンピア1F

",35.669077,139.703503,鈴薬局 原宿店,https://byoinnavi.jp/pharm/201216
渋谷区,神宮前６丁目,-,"東京都渋谷区神宮前6-13-8

",35.666650,139.705401,神宮前ファーマシー,https://byoinnavi.jp/pharm/201215
渋谷区,神山町,-,"東京都渋谷区神山町7-13

",35.664454,139.693434,石田薬局,https://byoinnavi.jp/pharm/201205
千代田区,神田錦町１丁目,-,"東京都千代田区神田錦町1-6-2

",35.693059,139.764370,神田薬局,https://byoinnavi.jp/pharm/202935
千代田区,神田佐久間町３丁目,-,"東京都千代田区神田佐久間町3-27-3

",35.698546,139.778738,日生薬局秋葉原店,https://byoinnavi.jp/pharm/202943
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-3-10-1F

",35.701076,139.760976,和同会薬局駿河台店,https://byoinnavi.jp/pharm/252844
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-5-7

",35.700174,139.761776,日本調剤駿河台薬局,https://byoinnavi.jp/pharm/202974
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-4-1

",35.699629,139.763495,さくら薬局 御茶ノ水駅前店,https://byoinnavi.jp/pharm/202973
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-2-29

",35.698805,139.763059,キク調剤薬局,https://byoinnavi.jp/pharm/202969
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-10-6

",35.698811,139.764269,(株)イプシロンケア,https://byoinnavi.jp/pharm/202967
千代田区,神田駿河台２丁目,-,"東京都千代田区神田駿河台2-1-15

",35.699739,139.763129,日本調剤お茶の水中央薬局,https://byoinnavi.jp/pharm/202964
