指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2020/3/10取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,路線ごとに1データあるので、単純な駅数が知りたい場合は「1÷路線数」を合計,,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,路線数,1÷路線数,事業者,路線名,方面①,方面②,およそ住所
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,神奈川中央交通,深夜急行〔本厚木行き〕,町田バスセンター/本厚木駅方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,西東京バス,深夜急行〔八王子・高尾方面行き〕,恩方営業所方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,西東京バス,深夜急行〔八王子・高尾方面行き〕,恩方営業所方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,千葉交通/JRバス関東,東京-八日市場・匝瑳,航空科学博物館/匝瑳市役所〔千葉交通〕方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,千葉交通/JRバス関東,東京-八日市場・匝瑳,航空科学博物館/匝瑳市役所〔千葉交通〕方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,千葉中央バス,東京・大網線,大網駅方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,千葉中央バス,東京・大網線,大網駅方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,東武バス,ミッドナイトアロー春日部・東鷲宮,東鷲宮駅西口方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679818,139.76808,東京駅〔八重洲南口〕,158,0.01 ,東武バス,ミッドナイトアロー春日部・東鷲宮,東鷲宮駅西口方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-６-６,35.682179,139.765474,東京駅丸の内北口,7,0.14 ,空港連絡バス,２３区内エリア-成田空港(東京駅・日本橋),成田空港第１ターミナル北ウィング方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-６-６,35.682179,139.765474,東京駅丸の内北口,7,0.14 ,空港連絡バス,大手町・丸の内エリア-羽田空港,羽田空港国際線ターミナル〔バス〕方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-６-６,35.682179,139.765474,東京駅丸の内北口,7,0.14 ,高速バス,東京・埼玉-山形/夕陽,庄内町余目駅前/酒田庄交バスターミナル方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-６-６,35.682179,139.765474,東京駅丸の内北口,7,0.14 ,都営バス,東２０,錦糸町駅前方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-６-６,35.682179,139.765474,東京駅丸の内北口,7,0.14 ,都営バス,東２２,錦糸町駅前方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-６-６,35.682179,139.765474,東京駅丸の内北口,7,0.14 ,都営バス,東４３,荒川土手方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-６-６,35.682179,139.765474,東京駅丸の内北口,7,0.14 ,都営バス,Ｓ-１,錦糸町駅前方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,東１５,深川車庫前方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,東１６(東京駅八重洲口-東京ビッグサイト),東京ビッグサイト〔バス〕方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,東４２甲(南千住車庫前-東京駅八重洲口),南千住駅西口方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,深夜１４,深川車庫前方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,東１５,深川車庫前方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,東１６(東京駅八重洲口-東京ビッグサイト),東京ビッグサイト〔バス〕方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,東４２甲(南千住車庫前-東京駅八重洲口),南千住駅西口方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,都営バス,深夜１４,深川車庫前方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,日の丸自動車,メトロリンク日本橋,ＪＲ新日本橋駅［中外製薬前］/東京駅八重洲口方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-９-１７,35.679437,139.768101,東京駅八重洲口,10,0.10 ,日の丸自動車,メトロリンク日本橋,ＪＲ新日本橋駅［中外製薬前］/東京駅八重洲口方面,,東京都千代田区丸の内
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-８-２,35.682782,139.770349,東京駅八重洲北口,2,0.50 ,江戸バス(中央区),北循環〔中央区役所→浜町駅〕,浜町駅［明治座前］/水天宮前（中央区）方面,,東京都中央区八重洲
中央区,丸の内１丁目,大丸有,東京都千代田区丸の内１-８-２,35.682782,139.770349,東京駅八重洲北口,2,0.50 ,日立自動車交通,晴海ライナー,晴海トリトンスクエア〔晴海ライナー〕方面,,東京都中央区八重洲
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-８-２,35.682629,139.770033,東京駅八重洲北口〔鉄鋼ビル〕,4,0.25 ,空港連絡バス,２３区内エリア-成田空港(東京駅・日本橋),成田空港第１ターミナル北ウィング方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-８-２,35.682629,139.770033,東京駅八重洲北口〔鉄鋼ビル〕,4,0.25 ,空港連絡バス,２３区内エリア-羽田空港(東京),羽田空港国際線ターミナル〔バス〕方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-８-２,35.682629,139.770033,東京駅八重洲北口〔鉄鋼ビル〕,4,0.25 ,空港連絡バス,浅草・秋葉原・東京・銀座-羽田空港〔早朝〕,羽田空港国際線ターミナル〔バス〕方面,,東京都千代田区丸の内
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内１-８-２,35.682629,139.770033,東京駅八重洲北口〔鉄鋼ビル〕,4,0.25 ,高速バス,東京-山梨/東京駅-富士急ＨＬ・河口湖・山中湖,富士急ハイランド〔第１ゲート側〕/河口湖駅方面,,東京都千代田区丸の内
千代田区,外神田２丁目,-,東京都千代田区外神田２-１-９,35.69924,139.76775,外神田二丁目,3,0.33 ,都営バス,茶５１(駒込駅南口-秋葉原駅前),駒込駅南口方面,,東京都千代田区外神田
千代田区,外神田２丁目,-,東京都千代田区外神田２-１-９,35.69924,139.76775,外神田二丁目,3,0.33 ,都営バス,茶５１(本郷二丁目-御茶ノ水駅前),御茶ノ水駅前方面,,東京都千代田区外神田
千代田区,外神田２丁目,-,東京都千代田区外神田２-１-９,35.69924,139.76775,外神田二丁目,3,0.33 ,風ぐるま(千代田区),秋葉原ルート,千代田区役所方面,,東京都千代田区外神田
千代田区,外神田１丁目,-,東京都千代田区外神田１-３-１１,35.698163,139.770062,万世橋(東京都),1,1.00 ,都営バス,茶５１(駒込駅南口-秋葉原駅前),秋葉原駅前方面,駒込駅南口方面,東京都千代田区外神田
港区,海岸３丁目,-,東京都港区海岸３-２４-１８,35.64548,139.756521,海岸三丁目,2,0.50 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-２４-１８,35.64548,139.756521,海岸三丁目,2,0.50 ,都営バス,橋８６出入,浜松町駅前方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-９-４５,35.639794,139.753665,海岸通り(東京都),3,0.33 ,都営バス,波０１出入,東京テレポート駅前方面,品川駅港南口方面,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-９-４５,35.639794,139.753665,海岸通り(東京都),3,0.33 ,都営バス,田９９,品川駅港南口方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-９-４５,35.639794,139.753665,海岸通り(東京都),3,0.33 ,都営バス,橋８６出入,浜松町駅前方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-９-１２,35.638632,139.754444,海岸通り裏,1,1.00 ,都営バス,田９９,田町駅東口方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-７-１８,35.636618,139.752044,五色橋,3,0.33 ,都営バス,波０１出入,東京テレポート駅前方面,品川駅港南口方面,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-７-１８,35.636618,139.752044,五色橋,3,0.33 ,都営バス,田９９,田町駅東口方面,品川駅港南口方面,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-７-１８,35.636618,139.752044,五色橋,3,0.33 ,都営バス,橋８６出入,浜松町駅前方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-２２-２３,35.641622,139.7576,芝浦ふ頭駅,2,0.50 ,ちぃばす,芝浦港南ルート(田町-芝浦ふ頭),田町駅東口方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-２２-２３,35.641622,139.7576,芝浦ふ頭駅,2,0.50 ,ちぃばす,芝浦港南ルート(芝浦ふ頭-品川),品川駅港南口方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-２１-３５,35.639847,139.756867,芝浦埠頭,1,1.00 ,都営バス,田９９,田町駅東口方面,品川駅港南口方面,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-１７-４,35.643419,139.755735,潮路橋,2,0.50 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-１７-４,35.643419,139.755735,潮路橋,2,0.50 ,都営バス,橋８６出入,浜松町駅前方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-１９-８,35.642247,139.756112,埠頭公園入口,3,0.33 ,ちぃばす,芝浦港南ルート(田町-芝浦ふ頭),田町駅東口方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-１９-８,35.642247,139.756112,埠頭公園入口,3,0.33 ,ちぃばす,芝浦港南ルート(芝浦ふ頭-品川),品川駅港南口方面,,東京都港区海岸
港区,海岸３丁目,-,東京都港区海岸３-１９-８,35.642247,139.756112,埠頭公園入口,3,0.33 ,都営バス,田９９,田町駅東口方面,品川駅港南口方面,東京都港区海岸
港区,海岸２丁目,-,東京都港区海岸２-２-９,35.647839,139.757702,海岸二丁目(東京都),2,0.50 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区海岸
港区,海岸２丁目,-,東京都港区海岸２-２-９,35.647839,139.757702,海岸二丁目(東京都),2,0.50 ,都営バス,橋８６出入,浜松町駅前方面,,東京都港区海岸
港区,海岸２丁目,-,東京都港区海岸２-６-３０,35.650258,139.758959,日の出桟橋入口,2,0.50 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区海岸
港区,海岸２丁目,-,東京都港区海岸２-６-３０,35.650258,139.758959,日の出桟橋入口,2,0.50 ,都営バス,橋８６出入,浜松町駅前方面,,東京都港区海岸
港区,海岸１丁目,-,東京都港区海岸１-４-１０,35.656109,139.759503,海岸一丁目,2,0.50 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区海岸
港区,海岸１丁目,-,東京都港区海岸１-４-１０,35.656109,139.759503,海岸一丁目,2,0.50 ,都営バス,橋８６出入,浜松町駅前方面,,東京都港区海岸
港区,海岸１丁目,-,東京都港区海岸１-１３-１９,35.654746,139.761812,竹芝桟橋入口,1,1.00 ,都営バス,浜９５,品川駅港南口方面,,東京都港区海岸
千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関３-１-１,35.673489,139.749321,霞が関(東京都),1,1.00 ,都営バス,橋６３,新橋駅前方面,小滝橋車庫前方面,東京都千代田区霞が関
千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関３-２-４,35.670271,139.747399,霞が関三丁目,2,0.50 ,都営バス,都０１,新橋駅前方面,渋谷駅前方面,東京都千代田区霞が関
